forecast_step,state,district,pred_bio,Base_Capacity,Action_Plan
1,Bihar,Saharsa,2501.7332117425944,1068.4470941804416,🔴 DEPLOY MOBILE VAN
1,Kerala,Ernakulam,3106.535810072758,1328.8931434527753,🔴 DEPLOY MOBILE VAN
1,Chhattisgarh,Kondagaon,3514.0322810820817,1503.405157279934,🔴 DEPLOY MOBILE VAN
1,Haryana,Mahendragarh,1536.6805730190504,657.5199296971319,🔴 DEPLOY MOBILE VAN
1,Punjab,Pathankot,774.2860422261535,331.80863316888923,🔴 DEPLOY MOBILE VAN
1,Haryana,Faridabad,2809.934402114596,1204.2430925505435,🔴 DEPLOY MOBILE VAN
1,Kerala,Kozhikode,3777.746831465276,1619.3126651986713,🔴 DEPLOY MOBILE VAN
1,Haryana,Kurukshetra,1564.4235080821195,671.0810680271435,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Farrukhabad,2921.865971770428,1255.4924656393664,🔴 DEPLOY MOBILE VAN
1,Nagaland,Kiphire,20.160179679724067,8.669880441554863,🔴 DEPLOY MOBILE VAN
1,Bihar,Gopalganj,2321.5868084522717,999.2417152352978,🔴 DEPLOY MOBILE VAN
1,Bihar,Saran,3333.2353723782044,1435.5050854391507,🔴 DEPLOY MOBILE VAN
1,Arunachal Pradesh,West Siang,30.252559072405333,13.036164885984117,🔴 DEPLOY MOBILE VAN
1,Gujarat,Junagadh,3100.467826977697,1338.8890391801638,🔴 DEPLOY MOBILE VAN
1,Andhra Pradesh,Srikakulam,4826.095883174584,2085.5487551976303,🔴 DEPLOY MOBILE VAN
1,Jharkhand,Seraikela-Kharsawan,801.1203316860814,346.76885903902496,🔴 DEPLOY MOBILE VAN
1,Haryana,Ambala,1732.0255304274492,750.0531373252934,🔴 DEPLOY MOBILE VAN
1,West Bengal,Jalpaiguri,1639.23791436113,709.9976400089669,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Vidisha,2788.3142796077245,1213.1018406135568,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Anuppur,1343.1068756536397,585.1902577421213,🔴 DEPLOY MOBILE VAN
1,Bihar,Sheohar,901.646881552156,393.14904132905906,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Amroha,2948.1324270623186,1287.7480441077573,🔴 DEPLOY MOBILE VAN
1,Bihar,Aurangabad,1936.3504517468068,847.3701501863579,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Sambhal,3043.631780022919,1335.5192141580037,🔴 DEPLOY MOBILE VAN
1,Haryana,Kaithal,1923.3680971582655,845.3381652022272,🔴 DEPLOY MOBILE VAN
1,Bihar,Vaishali,3473.837392175014,1527.5426187302542,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Pratapgarh,2908.743369146616,1280.9057774259754,🔴 DEPLOY MOBILE VAN
1,Tamil Nadu,Ramanathapuram,3238.4754738415363,1428.7851660982692,🔴 DEPLOY MOBILE VAN
1,Haryana,Karnal,2523.839428521336,1114.810243251012,🔴 DEPLOY MOBILE VAN
1,Nagaland,Chumukedima,4.235122702251654,1.871682397966365,🔴 DEPLOY MOBILE VAN
1,Tamil Nadu,Thiruvarur,3302.482747668012,1467.2192180047177,🔴 DEPLOY MOBILE VAN
1,Odisha,Puri,1921.5361115587252,853.9933027047931,🔴 DEPLOY MOBILE VAN
1,Uttarakhand,Almora,1603.4455636119571,714.3233525662835,🔴 DEPLOY MOBILE VAN
1,Odisha,Sonapur,434.3288214070343,194.02506124980286,🔴 DEPLOY MOBILE VAN
1,Odisha,Boudh,482.1030777727984,215.4705692568886,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Ratlam,4459.310720944444,1993.5481509287597,🔴 DEPLOY MOBILE VAN
1,Bihar,Gaya,3366.5844843521454,1513.6200875905176,🔴 DEPLOY MOBILE VAN
1,Bihar,Siwan,2585.064442762504,1162.2881950468259,🔴 DEPLOY MOBILE VAN
1,Rajasthan,Dungarpur,2747.912489436516,1236.2385256246205,🔴 DEPLOY MOBILE VAN
1,Rajasthan,Bundi,1799.6704797325897,810.9249446148293,🔴 DEPLOY MOBILE VAN
1,Haryana,Hisar,2819.0199127267124,1277.883458305105,🔴 DEPLOY MOBILE VAN
1,Gujarat,Panchmahals,3542.321808995231,1608.9851352585692,🔴 DEPLOY MOBILE VAN
1,Karnataka,Chitradurga,1821.5053455013845,828.222056264181,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Sehore,2553.3703495969085,1162.5543653673496,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Shivpuri,2729.7958116783893,1243.2210244457724,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Siddharthnagar,3335.557591649591,1520.9233123377712,🔴 DEPLOY MOBILE VAN
1,Rajasthan,Jhunjhunun,2934.198510549961,1339.148737728172,🔴 DEPLOY MOBILE VAN
1,Chhattisgarh,Rajnandgaon,6334.802845991802,2891.625123498892,🔴 DEPLOY MOBILE VAN
1,Chhattisgarh,Kawardha,3008.1701989565536,1375.5697989733123,🔴 DEPLOY MOBILE VAN
1,Jammu and Kashmir,Rajouri,1340.9450195568168,613.6499163626706,🔴 DEPLOY MOBILE VAN
1,West Bengal,Purba Medinipur,2495.675896860471,1142.7104350529671,🔴 DEPLOY MOBILE VAN
1,Gujarat,Kheda,2727.6466231495388,1249.4609097072184,🔴 DEPLOY MOBILE VAN
1,Kerala,Thiruvananthapuram,2707.5337214942574,1243.5214179569955,🔴 DEPLOY MOBILE VAN
1,Odisha,JAJPUR,743.253291575058,342.2667387343565,🔴 DEPLOY MOBILE VAN
1,Uttarakhand,Haridwar,5218.446373156388,2409.345679896311,🔴 DEPLOY MOBILE VAN
1,Rajasthan,Kota,2277.2705355790235,1052.6059505737894,🔴 DEPLOY MOBILE VAN
1,Bihar,Purnia,3777.7752159092506,1747.398098825381,🔴 DEPLOY MOBILE VAN
1,Gujarat,Ahmadabad,662.933638289375,306.7339108007678,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Niwari,19.24889078255943,8.907340119227042,🔴 DEPLOY MOBILE VAN
1,Gujarat,Anand,2650.9152558973456,1232.565305017678,🔴 DEPLOY MOBILE VAN
1,Rajasthan,Dausa,2915.9303796310423,1357.8414658956726,🔴 DEPLOY MOBILE VAN
1,West Bengal,Kalimpong,14.071985491089556,6.5691996554742005,🔴 DEPLOY MOBILE VAN
1,Maharashtra,Gondia,37.24476988424361,17.397530485549638,🔴 DEPLOY MOBILE VAN
1,Jharkhand,Sahibganj,28.41857373852429,13.283482352486534,🔴 DEPLOY MOBILE VAN
1,Kerala,Palakkad,2926.5391845153554,1371.8255444904953,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Maharajganj,3028.119493078617,1420.4626068498035,🔴 DEPLOY MOBILE VAN
1,Kerala,Kollam,2958.8062539770026,1388.4599357732866,🔴 DEPLOY MOBILE VAN
1,Rajasthan,Tonk,2109.677940825845,990.6304392464765,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Sant Kabir Nagar,3014.497351380789,1416.4807689849292,🔴 DEPLOY MOBILE VAN
1,Delhi,North East Delhi,3098.901406212177,1457.2587432234964,🔴 DEPLOY MOBILE VAN
1,Bihar,Katihar,3967.399974369136,1866.2918353772927,🔴 DEPLOY MOBILE VAN
1,Chhattisgarh,Mahasamund,4474.976094454923,2108.301645360986,🔴 DEPLOY MOBILE VAN
1,Karnataka,Kalaburagi,2160.090198377794,1017.7047962589165,🔴 DEPLOY MOBILE VAN
1,Punjab,Amritsar,2945.986268255775,1389.1847801985587,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Tikamgarh,2726.23069858537,1286.0662373959526,🔴 DEPLOY MOBILE VAN
1,Jharkhand,Pakaur,13.173791890380675,6.218621273642292,🔴 DEPLOY MOBILE VAN
1,Delhi,South West Delhi,2896.024445322846,1367.7106575824635,🔴 DEPLOY MOBILE VAN
1,Maharashtra,Mumbai City,1915.4747613553916,906.9111623633996,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Morena,2651.732441323034,1258.2173749889046,🔴 DEPLOY MOBILE VAN
1,Bihar,Arwal,718.3347692477842,341.49558826878626,🔴 DEPLOY MOBILE VAN
1,Punjab,Shaheed Bhagat Singh Nagar,1026.7625510735077,488.7083376665113,🔴 DEPLOY MOBILE VAN
1,Chhattisgarh,Dhamtari,3223.8795948592738,1535.34019338078,🔴 DEPLOY MOBILE VAN
1,Punjab,Gurdaspur,2311.8245835111866,1102.3026918621863,🔴 DEPLOY MOBILE VAN
1,Karnataka,Shimoga,707.5127471490526,337.5934785259695,🔴 DEPLOY MOBILE VAN
1,Chhattisgarh,Durg,6830.356806369542,3268.1273033508623,🔴 DEPLOY MOBILE VAN
1,Punjab,Faridkot,1104.6002758008008,528.837972764646,🔴 DEPLOY MOBILE VAN
1,Odisha,Khorda,2315.4765111490187,1108.8217617777505,🔴 DEPLOY MOBILE VAN
1,Chhattisgarh,Gariyaband,2818.614535885574,1349.7675714933268,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Unnao,3617.3261891488287,1735.231286664149,🔴 DEPLOY MOBILE VAN
1,West Bengal,South 24 Parganas,3482.9943665510973,1670.9277967209457,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Chhatarpur,3000.81354922273,1440.23009647884,🔴 DEPLOY MOBILE VAN
1,Karnataka,Gulbarga,2210.4362083173382,1061.2493089987074,🔴 DEPLOY MOBILE VAN
1,Rajasthan,Ganganagar,3037.847777065309,1458.596299512378,🔴 DEPLOY MOBILE VAN
1,Mizoram,Kolasib,28.43095945829149,13.665055327606005,🔴 DEPLOY MOBILE VAN
1,West Bengal,Dakshin Dinajpur,846.1499515897904,406.7250731141818,🔴 DEPLOY MOBILE VAN
1,Goa,South Goa,759.7949396826873,365.38500658030165,🔴 DEPLOY MOBILE VAN
1,Assam,Kamrup,977.4997252372972,470.7101326084562,🔴 DEPLOY MOBILE VAN
1,Karnataka,Belgaum,3315.2009076110494,1598.69808754207,🔴 DEPLOY MOBILE VAN
1,Jammu and Kashmir,Kulgam,707.6313727545344,341.3819542646146,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Rampur,3086.823353814691,1490.1020192849044,🔴 DEPLOY MOBILE VAN
1,Haryana,Panchkula,1028.8350176253289,497.19949586002315,🔴 DEPLOY MOBILE VAN
1,Tripura,West Tripura,2212.2110282976187,1069.1338815105298,🔴 DEPLOY MOBILE VAN
1,Nagaland,Noklak,5.6958716581427575,2.756713769621249,🔴 DEPLOY MOBILE VAN
1,Karnataka,Tumkur,2056.622857261871,995.4334296524114,🔴 DEPLOY MOBILE VAN
1,Rajasthan,Sawai Madhopur,2319.679053485464,1123.179071910915,🔴 DEPLOY MOBILE VAN
1,Tamil Nadu,Thoothukkudi,4798.287612944945,2324.8033134030566,🔴 DEPLOY MOBILE VAN
1,Maharashtra,Chatrapati Sambhaji Nagar,19.990135717335,9.685571347227294,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Dhar,2358.2784792721336,1142.950138702713,🔴 DEPLOY MOBILE VAN
1,Rajasthan,Banswara,2733.808155591099,1325.5221174220046,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Firozabad,3076.120952720275,1491.6755148508714,🔴 DEPLOY MOBILE VAN
1,Arunachal Pradesh,Longding,13.73216692458016,6.66036812120069,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Khargone,3003.1653722424107,1456.8810668502483,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Shamli,3086.823353814691,1498.517535119005,🔴 DEPLOY MOBILE VAN
1,Gujarat,Kachchh,2918.199000084757,1417.39372126114,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Faizabad,2421.1120952107626,1177.182513019833,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Bhind,1940.3648517787944,944.1603357843853,🔴 DEPLOY MOBILE VAN
1,West Bengal,North Dinajpur,15.373366353298945,7.481332995354597,🔴 DEPLOY MOBILE VAN
1,Bihar,Jehanabad,1005.5409740629372,489.5801979889279,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Kaushambi,2421.1120952107626,1179.0851726658816,🔴 DEPLOY MOBILE VAN
1,Maharashtra,Gondiya,3125.8277750270627,1524.630076008943,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Gwalior,2813.395871316874,1374.018432384874,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Sultanpur,2957.1534210339,1445.2370688429692,🔴 DEPLOY MOBILE VAN
1,West Bengal,South Dinajpur,18.103352788865955,8.853378857543062,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Mau,2331.5699383154706,1140.3912956060017,🔴 DEPLOY MOBILE VAN
1,Chhattisgarh,Balod,2997.808020700762,1466.9138435187117,🔴 DEPLOY MOBILE VAN
1,Rajasthan,Sirohi,2378.990256742099,1164.6515579783022,🔴 DEPLOY MOBILE VAN
1,Gujarat,Panch Mahals,9.098180470621394,4.454243105265327,🔴 DEPLOY MOBILE VAN
1,Arunachal Pradesh,East Siang,27.371184158958982,13.421847889711714,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Ambedkar Nagar,2398.5577281463097,1176.2965921497162,🔴 DEPLOY MOBILE VAN
1,Jammu and Kashmir,Baramula,1634.53193876745,801.9092826119928,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Mirzapur,2952.355147438081,1448.6622758800286,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Mathura,3026.0208075477285,1486.0527852721953,🔴 DEPLOY MOBILE VAN
1,Karnataka,Belagavi,2419.672267682672,1188.332687155471,🔴 DEPLOY MOBILE VAN
1,Chhattisgarh,Sukma,2041.0398160476068,1002.7685469182891,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Pilibhit,3302.0873192668714,1625.5214753611635,🔴 DEPLOY MOBILE VAN
1,Madhya Pradesh,Mandsaur,1616.767287681658,796.7276152633945,🔴 DEPLOY MOBILE VAN
1,Chhattisgarh,Kanker,2868.9185977067286,1415.6248595823463,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Kanpur Dehat,2055.828137681969,1015.8950150792932,🔴 DEPLOY MOBILE VAN
1,Rajasthan,Bikaner,3534.4636438027837,1749.3094034996275,🔴 DEPLOY MOBILE VAN
1,Uttarakhand,Dehradun,4804.268022479453,2380.846592428841,🔴 DEPLOY MOBILE VAN
1,Karnataka,Kolar,2038.4794240775288,1011.120319397307,🔴 DEPLOY MOBILE VAN
1,Rajasthan,Jhalawar,2740.1141481534246,1360.5681784220847,🔴 DEPLOY MOBILE VAN
1,Karnataka,Uttara Kannada,1577.692887013131,783.8828022461147,🔴 DEPLOY MOBILE VAN
1,Delhi,West Delhi,3279.985208274685,1630.7389979482255,🔴 DEPLOY MOBILE VAN
1,Andhra Pradesh,Cuddapah,4547.200777060007,2262.6338580107986,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Lalitpur,2089.982691147324,1040.2123382012867,🔴 DEPLOY MOBILE VAN
1,Maharashtra,Bhandara,3596.7278119375883,1790.48096642397,🔴 DEPLOY MOBILE VAN
1,West Bengal,Cooch Behar,690.4027154944745,343.7192616798634,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Jhansi,3025.39243915558,1507.8570535575795,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Sonbhadra,2063.785551669592,1028.6851218015463,🔴 DEPLOY MOBILE VAN
1,Odisha,Kalahandi,1562.9809142152749,779.5145088381125,🔴 DEPLOY MOBILE VAN
1,Kerala,Kannur,2184.4658733363376,1090.4888809459471,🔴 DEPLOY MOBILE VAN
1,Punjab,Ludhiana,3703.742199585599,1848.9787044274508,🔴 DEPLOY MOBILE VAN
1,Gujarat,Arvalli,735.9568982276103,367.4929852436127,🔴 DEPLOY MOBILE VAN
1,Uttar Pradesh,Banda,2421.1120952107626,1209.7894453559265,🔴 DEPLOY MOBILE VAN
2,Telangana,Rajanna Sircilla,199.87395490571416,23.486372182371788,🔴 DEPLOY MOBILE VAN
2,Madhya Pradesh,Narsimhapur,181.9721181768454,22.473453492873638,🔴 DEPLOY MOBILE VAN
2,West Bengal,North Twenty Four Parganas,180.0162524837436,22.341812230080965,🔴 DEPLOY MOBILE VAN
2,West Bengal,Bardhaman,261.2885266755253,33.8484861976513,🔴 DEPLOY MOBILE VAN
2,Telangana,Yadadri.,198.86608251805976,27.502662142586814,🔴 DEPLOY MOBILE VAN
2,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,197.81506860246972,28.271200736860308,🔴 DEPLOY MOBILE VAN
2,Odisha,Debagarh,171.123578252573,25.081669255820394,🔴 DEPLOY MOBILE VAN
2,Assam,Sibsagar,235.51089414084117,34.60426583457714,🔴 DEPLOY MOBILE VAN
2,Tamil Nadu,Chengalpattu,171.6226253426259,25.67381341912276,🔴 DEPLOY MOBILE VAN
2,Maharashtra,Mumbai( Sub Urban ),163.85203216334023,25.070075983716684,🔴 DEPLOY MOBILE VAN
2,Andhra Pradesh,Tirupati,218.99870501541832,34.415984706930395,🔴 DEPLOY MOBILE VAN
2,Punjab,Malerkotla,153.21088946448705,24.12281706919342,🔴 DEPLOY MOBILE VAN
2,West Bengal,Maldah,216.38032955423677,34.51083671410055,🔴 DEPLOY MOBILE VAN
2,Orissa,Khordha,198.33705395308985,32.71926652752414,🔴 DEPLOY MOBILE VAN
2,Telangana,Nagarkurnool,204.92033300907903,35.09573796544141,🔴 DEPLOY MOBILE VAN
2,Andhra Pradesh,N. T. R,250.4567272669598,43.28906281538772,🔴 DEPLOY MOBILE VAN
2,Jharkhand,Pakur,271.73162587930256,47.10473273242408,🔴 DEPLOY MOBILE VAN
2,Jammu and Kashmir,Badgam,248.0962356425769,43.40139730532336,🔴 DEPLOY MOBILE VAN
2,Tripura,Unakoti,262.98810281435107,46.12097696406204,🔴 DEPLOY MOBILE VAN
2,Odisha,Jagatsinghpur,204.35479465049949,35.93955862218505,🔴 DEPLOY MOBILE VAN
2,Uttar Pradesh,Ayodhya,131.63427609843797,23.188195272788548,🔴 DEPLOY MOBILE VAN
2,Maharashtra,Bid,224.00305793100392,39.793450255892736,🔴 DEPLOY MOBILE VAN
2,Telangana,Jogulamba Gadwal,188.97076349040972,34.67464396357771,🔴 DEPLOY MOBILE VAN
2,Andhra Pradesh,Annamayya,224.6994254859552,41.324680717276564,🔴 DEPLOY MOBILE VAN
2,Assam,Hailakandi,392.7547601450083,73.0911663003168,🔴 DEPLOY MOBILE VAN
2,Punjab,Firozpur,176.17025839518217,33.033478191049035,🔴 DEPLOY MOBILE VAN
2,Jharkhand,Lohardaga,419.5019278054368,78.93419257340241,🔴 DEPLOY MOBILE VAN
2,Andhra Pradesh,Y. S. R,139.27021483905693,26.38131423326,🔴 DEPLOY MOBILE VAN
2,Andhra Pradesh,Kakinada,231.82627799919527,44.062317085601435,🔴 DEPLOY MOBILE VAN
2,Karnataka,Hasan,207.44391080610944,39.74494228263268,🔴 DEPLOY MOBILE VAN
2,Tripura,Khowai,224.32963089116643,43.087049432326644,🔴 DEPLOY MOBILE VAN
2,Gujarat,Botad,259.5641200196025,50.791157187619035,🔴 DEPLOY MOBILE VAN
2,Assam,Baksa,288.5835041825392,56.83168541621225,🔴 DEPLOY MOBILE VAN
2,Jharkhand,Purbi Singhbhum,86.1663757591638,17.296397577587936,🔴 DEPLOY MOBILE VAN
2,Andhra Pradesh,Nandyal,211.81067110874335,42.608930203070884,🔴 DEPLOY MOBILE VAN
2,Pondicherry,Pondicherry,428.94911465032544,89.18614338043997,🔴 DEPLOY MOBILE VAN
2,Mizoram,Lawngtlai,78.51677114987616,17.005121732597246,🔴 DEPLOY MOBILE VAN
2,Karnataka,Kodagu,196.36422408394716,42.539990403528556,🔴 DEPLOY MOBILE VAN
2,Telangana,Vikarabad,210.0682676231133,45.844027239498004,🔴 DEPLOY MOBILE VAN
2,Assam,Biswanath,98.3626129972458,21.506449219896666,🔴 DEPLOY MOBILE VAN
2,West Bengal,Purba Bardhaman,98.56098488922063,21.710893404967138,🔴 DEPLOY MOBILE VAN
2,Manipur,Churachandpur,128.94514938853737,28.56858431388555,🔴 DEPLOY MOBILE VAN
2,West Bengal,West Midnapore,239.7579380292053,53.356497698238115,🔴 DEPLOY MOBILE VAN
2,Haryana,Charkhi Dadri,94.945105626999,21.215311664545823,🔴 DEPLOY MOBILE VAN
2,Jammu and Kashmir,Samba,190.3627658050699,42.697421693721594,🔴 DEPLOY MOBILE VAN
2,Andhra Pradesh,Nizamabad,213.5373964595449,47.99637788158124,🔴 DEPLOY MOBILE VAN
2,West Bengal,Koch Bihar,100.35353558544972,22.583977923551245,🔴 DEPLOY MOBILE VAN
2,Jammu and Kashmir,Ganderbal,376.15139718768177,86.15800708174017,🔴 DEPLOY MOBILE VAN
2,Puducherry,Karaikal,108.0971444747734,25.000313041207917,🔴 DEPLOY MOBILE VAN
2,Tripura,Gomati,217.8769372797267,50.69657379730908,🔴 DEPLOY MOBILE VAN
2,West Bengal,Haora,348.2288879616286,81.91176443184483,🔴 DEPLOY MOBILE VAN
2,Jharkhand,Jamtara,398.5278823026723,94.36723363222998,🔴 DEPLOY MOBILE VAN
2,Madhya Pradesh,Agar Malwa,255.86626857770975,61.76841929087386,🔴 DEPLOY MOBILE VAN
2,Jharkhand,Pashchimi Singhbhum,70.9976073552722,17.87338637720333,🔴 DEPLOY MOBILE VAN
2,Jharkhand,Seraikela-kharsawan,69.9679137269177,17.821966672014998,🔴 DEPLOY MOBILE VAN
2,Andhra Pradesh,Sri Sathya Sai,130.93741681034038,33.671549918016105,🔴 DEPLOY MOBILE VAN
2,Assam,Dibrugarh,247.10454620386355,64.70140565525745,🔴 DEPLOY MOBILE VAN
2,Meghalaya,West Garo Hills,205.29148307549545,54.386347560290304,🔴 DEPLOY MOBILE VAN
2,Jharkhand,Ramgarh,494.76267459723226,132.20032004106014,🔴 DEPLOY MOBILE VAN
2,Tamil Nadu,Tirupattur,308.0673471184166,82.96641015271805,🔴 DEPLOY MOBILE VAN
2,Tripura,Sepahijala,307.5938706431219,84.15014148407067,🔴 DEPLOY MOBILE VAN
2,Meghalaya,Ri Bhoi,49.40123105034018,13.766014536739736,🔴 DEPLOY MOBILE VAN
2,Andhra Pradesh,Sri Potti Sriramulu Nellore,249.6362965598424,70.00802045175705,🔴 DEPLOY MOBILE VAN
2,Meghalaya,East Khasi Hills,290.45136206633174,82.05894645532996,🔴 DEPLOY MOBILE VAN
2,Telangana,Jagitial,282.6025519548205,81.0643863491689,🔴 DEPLOY MOBILE VAN
2,West Bengal,Alipurduar,57.422625093703424,16.664523392753743,🔴 DEPLOY MOBILE VAN
2,Jharkhand,Koderma,459.72398258566335,134.4812064432358,🔴 DEPLOY MOBILE VAN
2,Mizoram,Aizawl,372.6431850131098,111.37391785060103,🔴 DEPLOY MOBILE VAN
2,West Bengal,Paschim Bardhaman,52.2105057120051,15.626348275200591,🔴 DEPLOY MOBILE VAN
2,Assam,Jorhat,265.9566884741042,79.69144967964093,🔴 DEPLOY MOBILE VAN
2,Jharkhand,Khunti,460.2403935400061,139.2182419015096,🔴 DEPLOY MOBILE VAN
2,Odisha,Sundargarh,290.79167353335487,90.42859425098408,🔴 DEPLOY MOBILE VAN
2,Telangana,Komaram Bheem,73.80169225328679,23.821656583043627,🔴 DEPLOY MOBILE VAN
2,Madhya Pradesh,Harda *,62.31850692521704,20.437332289501487,🔴 DEPLOY MOBILE VAN
2,Telangana,Mahabubabad,79.19240184142242,26.12696803914499,🔴 DEPLOY MOBILE VAN
2,Karnataka,Chikkamagaluru,333.4047529031316,110.09793631395274,🔴 DEPLOY MOBILE VAN
2,Telangana,Nirmal,342.531202700915,113.31975513103731,🔴 DEPLOY MOBILE VAN
2,Telangana,Warangal Urban,67.46677236721256,22.485373624710093,🔴 DEPLOY MOBILE VAN
2,Meghalaya,South West Garo Hills,32.414591180429184,11.038501934217912,🔴 DEPLOY MOBILE VAN
2,Telangana,Jayashankar Bhupalpally,32.03266638099006,10.979806026027472,🔴 DEPLOY MOBILE VAN
2,Jharkhand,Latehar,573.5253037793254,198.02773211180505,🔴 DEPLOY MOBILE VAN
2,Telangana,Jangoan,76.49325383472086,26.49959689848269,🔴 DEPLOY MOBILE VAN
2,Assam,Tinsukia,402.0597117660624,141.39033115367448,🔴 DEPLOY MOBILE VAN
2,West Bengal,Purulia,29.397700210890736,10.378858425639951,🔴 DEPLOY MOBILE VAN
2,Nagaland,Mon,48.11145318950509,17.33674925116263,🔴 DEPLOY MOBILE VAN
2,Madhya Pradesh,West Nimar,65.98619110892056,23.941125973061588,🔴 DEPLOY MOBILE VAN
2,Assam,Nalbari,327.6619441752041,120.18650825572159,🔴 DEPLOY MOBILE VAN
2,Karnataka,Vijayanagara,67.45262814428364,24.809718094376265,🔴 DEPLOY MOBILE VAN
2,Punjab,Muktsar,72.76969094555932,26.905329982699904,🔴 DEPLOY MOBILE VAN
2,Nagaland,Dimapur,694.4751201605692,258.19020642165185,🔴 DEPLOY MOBILE VAN
2,Manipur,Ukhrul,63.80729317740983,23.749438005636655,🔴 DEPLOY MOBILE VAN
2,Jammu and Kashmir,Bandipore,421.5382082916757,157.25333686561868,🔴 DEPLOY MOBILE VAN
2,Jammu and Kashmir,Shupiyan,241.5968732390043,90.48888096048123,🔴 DEPLOY MOBILE VAN
2,Telangana,Wanaparthy,76.19912405324116,28.722906619243638,🔴 DEPLOY MOBILE VAN
2,Madhya Pradesh,Narmadapuram,34.524911819257014,13.133501345748222,🔴 DEPLOY MOBILE VAN
2,Maharashtra,Chhatrapati Sambhajinagar,23.273182120335974,8.870548998419974,🔴 DEPLOY MOBILE VAN
2,Gujarat,The Dangs,385.7988002012045,147.74614831690025,🔴 DEPLOY MOBILE VAN
2,Chhattisgarh,Mahasamund,5398.428138034807,2108.301645360986,🔴 DEPLOY MOBILE VAN
2,Dadra and Nagar Haveli,Dadra and Nagar Haveli,483.14710326708735,189.29319161319313,🔴 DEPLOY MOBILE VAN
2,Andhra Pradesh,Eluru,56.64642161410424,22.211207058127535,🔴 DEPLOY MOBILE VAN
2,Maharashtra,Chandrapur,7012.286263330496,2772.5109507159877,🔴 DEPLOY MOBILE VAN
2,Telangana,Mancherial,381.9327690647449,152.3065197379334,🔴 DEPLOY MOBILE VAN
2,Orissa,Baleshwar,31.86596977860339,12.726465683779228,🔴 DEPLOY MOBILE VAN
2,Assam,Nagaon,3035.1910001616693,1215.799489194072,🔴 DEPLOY MOBILE VAN
2,Meghalaya,West Jaintia Hills,39.93664946643344,16.010339283177927,🔴 DEPLOY MOBILE VAN
2,Tamil Nadu,Mayiladuthurai,50.5467636191738,20.277623422749294,🔴 DEPLOY MOBILE VAN
2,Jharkhand,Palamu,1179.5860848075745,476.56943534379656,🔴 DEPLOY MOBILE VAN
2,Telangana,Hanumakonda,36.43090879229692,14.751496126825764,🔴 DEPLOY MOBILE VAN
2,Uttar Pradesh,Barabanki,45.25156841847468,18.356918546808775,🔴 DEPLOY MOBILE VAN
2,Meghalaya,West Khasi Hills,44.8279461016828,18.20436250810848,🔴 DEPLOY MOBILE VAN
2,Madhya Pradesh,Balaghat,3535.037566962934,1438.0331970976697,🔴 DEPLOY MOBILE VAN
2,Jammu and Kashmir,Reasi,379.6782344004902,154.90833998030408,🔴 DEPLOY MOBILE VAN
2,Assam,Hojai,602.9670332119737,247.17599169879466,🔴 DEPLOY MOBILE VAN
2,Andhra Pradesh,Bapatla,57.3734613420979,23.72539936938446,🔴 DEPLOY MOBILE VAN
2,Nagaland,Phek,28.300911987875217,11.741277481282948,🔴 DEPLOY MOBILE VAN
